FIPS_Code,State,Area_Name,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than high school graduate, 1990","High school graduate (or equivalency), 1990","Some college or associate degree, 1990","Bachelor's degree or higher, 1990","Percent of adults who are not high school graduates, 1990","Percent of adults who are high school graduates (or equivalent), 1990","Percent of adults completing some college or associate degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than high school graduate, 2000","High school graduate (or equivalency), 2000","Some college or associate degree, 2000","Bachelor's degree or higher, 2000","Percent of adults who are not high school graduates, 2000","Percent of adults who are high school graduates (or equivalent), 2000","Percent of adults completing some college or associate degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than high school graduate, 2008-2012","High school graduate (or equivalency), 2008-2012","Some college or associate degree, 2008-2012","Bachelor's degree or higher, 2008-2012","Percent of adults who are not high school graduates, 2008-2012","Percent of adults who are high school graduates (or equivalent), 2008-2012","Percent of adults completing some college or associate degree, 2008-2012","Percent of adults with a bachelor's degree or higher, 2008-2012","Less than high school graduate, 2019-2023","High school graduate (or equivalency), 2019-2023","Some college or associate degree, 2019-2023","Bachelor's degree or higher, 2019-2023","Percent of adults who are not high school graduates, 2019-2023","Percent of adults who are high school graduates (or equivalent), 2019-2023","Percent of adults completing some college or associate degree, 2019-2023","Percent of adults with a bachelor's degree or higher, 2019-2023","Census Population, 2020","Population Estimates Base, 2020","Population Estimate, 2020","Population Estimate, 2021","Population Estimate, 2022","Population Estimate, 2023","Population Change, 2020","Population Change, 2021","Population Change, 2022","Population Change, 2023","Births, 2020","Births, 2021","Births, 2022","Births, 2023","Deaths, 2020","Deaths, 2021","Deaths, 2022","Deaths, 2023","Natural Change, 2020","Natural Change, 2021","Natural Change, 2022","Natural Change, 2023","International Migration, 2020","International Migration, 2021","International Migration, 2022","International Migration, 2023","Domestic Migration, 2020","Domestic Migration, 2021","Domestic Migration, 2022","Domestic Migration, 2023","Net Migration, 2020","Net Migration, 2021","Net Migration, 2022","Net Migration, 2023","Residual Population Change, 2020","Residual Population Change, 2021","Residual Population Change, 2022","Residual Population Change, 2023","Birth Rate, 2021","Birth Rate, 2022","Birth Rate, 2023","Death Rate, 2021","Death Rate, 2022","Death Rate, 2023","Natural Change Rate, 2021","Natural Change Rate, 2022","Natural Change Rate, 2023","International Migration Rate, 2021","International Migration Rate, 2022","International Migration Rate, 2023","Domestic Migration Rate, 2021","Domestic Migration Rate, 2022","Domestic Migration Rate, 2023","Net Migration Rate, 2021","Net Migration Rate, 2022","Net Migration Rate, 2023","Number in Poverty, All Ages, 2023","Poverty Rate, All Ages, 2023","Number in Poverty, Ages 0-17, 2023","Poverty Rate, Ages 0-17, 2023","Median Household Income, 2023","Median Household Income, Lower 90% Confidence Bound, 2023","Median Household Income, Upper 90% Confidence Bound, 2023","Civilian Labor Force, 2000","Employed, 2000","Unemployed, 2000","Unemployment Rate, 2000","Civilian Labor Force, 2001","Employed, 2001","Unemployed, 2001","Unemployment Rate, 2001","Civilian Labor Force, 2002","Employed, 2002","Unemployed, 2002","Unemployment Rate, 2002","Civilian Labor Force, 2003","Employed, 2003","Unemployed, 2003","Unemployment Rate, 2003","Civilian Labor Force, 2004","Employed, 2004","Unemployed, 2004","Unemployment Rate, 2004","Civilian Labor Force, 2005","Employed, 2005","Unemployed, 2005","Unemployment Rate, 2005","Civilian Labor Force, 2006","Employed, 2006","Unemployed, 2006","Unemployment Rate, 2006","Civilian Labor Force, 2007","Employed, 2007","Unemployed, 2007","Unemployment Rate, 2007","Civilian Labor Force, 2008","Employed, 2008","Unemployed, 2008","Unemployment Rate, 2008","Civilian Labor Force, 2009","Employed, 2009","Unemployed, 2009","Unemployment Rate, 2009","Civilian Labor Force, 2010","Employed, 2010","Unemployed, 2010","Unemployment Rate, 2010","Civilian Labor Force, 2011","Employed, 2011","Unemployed, 2011","Unemployment Rate, 2011","Civilian Labor Force, 2012","Employed, 2012","Unemployed, 2012","Unemployment Rate, 2012","Civilian Labor Force, 2013","Employed, 2013","Unemployed, 2013","Unemployment Rate, 2013","Civilian Labor Force, 2014","Employed, 2014","Unemployed, 2014","Unemployment Rate, 2014","Civilian Labor Force, 2015","Employed, 2015","Unemployed, 2015","Unemployment Rate, 2015","Civilian Labor Force, 2016","Employed, 2016","Unemployed, 2016","Unemployment Rate, 2016","Civilian Labor Force, 2017","Employed, 2017","Unemployed, 2017","Unemployment Rate, 2017","Civilian Labor Force, 2018","Employed, 2018","Unemployed, 2018","Unemployment Rate, 2018","Civilian Labor Force, 2019","Employed, 2019","Unemployed, 2019","Unemployment Rate, 2019","Civilian Labor Force, 2020","Employed, 2020","Unemployed, 2020","Unemployment Rate, 2020","Civilian Labor Force, 2021","Employed, 2021","Unemployed, 2021","Unemployment Rate, 2021","Civilian Labor Force, 2022","Employed, 2022","Unemployed, 2022","Unemployment Rate, 2022","Civilian Labor Force, 2023","Employed, 2023","Unemployed, 2023","Unemployment Rate, 2023","Median Household Income, 2022","Median Household Income, Percent of State Total, 2022"
28000,MS,Mississippi,656198,266121,99907,89563,59,23.9,9,8.1,618625,398848,182233,168086,45.2,29.2,13.3,12.3,549685,423624,338741,226947,35.7,27.5,22,14.7,477030,516091,467305,297091,27.1,29.4,26.6,16.9,361500,579270,583598,380481,18.97788224,30.41028449,30.6374941,19.97433917,263266,589225,641810,475997,13.36173513,29.90537472,32.57426034,24.15862981,2961279,2961306,2958409,2949582,2938928,2939690,-2897,-8827,-10654,762,8503,35004,34786,34628,9676,41703,40733,36032,-1173,-6699,-5947,-1404,58,627,1555,4800,-2122,-3456,-5752,-2614,-2064,-2829,-4197,2186,340,701,-510,-20,11.8,11.8,11.8,14.1,13.8,12.3,-2.3,-2,-0.5,0.2,0.5,1.6,-1.2,-2,-0.9,-1,-1.4,0.7,519394,18.3,162144,24.3,54386,53167,55605,1309882,1239841,70041,5.3,1294733,1223536,71197,5.5,1290793,1207799,82994,6.4,1304578,1224551,80027,6.1,1314982,1234123,80859,6.1,1317407,1217359,100048,7.6,1280618,1199290,81328,6.4,1293338,1213549,79789,6.2,1293375,1206858,86517,6.7,1268505,1149831,118674,9.4,1309128,1176938,132190,10.1,1345990,1214638,131352,9.8,1330450,1213245,117205,8.8,1273057,1164832,108225,8.5,1243934,1149277,94657,7.6,1260015,1178018,81997,6.5,1271836,1196241,75595,5.9,1272685,1206102,66583,5.2,1268040,1205342,62698,4.9,1278958,1208541,70417,5.5,1244316,1145184,99132,8,1251894,1183867,68027,5.4,1248093,1200234,47859,3.8,1231104,1192015,39089,3.2,52788,100
29000,MO,Missouri,1332385,795144,241285,233465,51.2,30.6,9.3,9,1064597,1059240,389304,405515,36.5,36.3,13.3,13.9,858368,1090940,756510,585761,26.1,33.1,23,17.8,679095,1189670,981665,784476,18.7,32.7,27,21.6,508960,1260509,1180069,1024076,12.80849121,31.72197903,29.69762539,25.77190437,354732,1279442,1238028,1345230,8.411089971,30.3369918,29.35501983,31.8968984,6154913,6154889,6154426,6170393,6177168,6196156,-463,15967,6775,18988,17239,68820,68857,68334,16745,75365,75735,68389,494,-6545,-6878,-55,270,3862,10127,7852,-1291,16811,4614,11171,-1021,20673,14741,19023,64,1839,-1088,20,11.2,11.2,11,12.2,12.3,11.1,-1.1,-1.1,0,0.6,1.6,1.3,2.7,0.7,1.8,3.4,2.4,3.1,723813,12,197439,14.7,68484,67601,69367,2971441,2870458,100983,3.4,2987905,2853157,134748,4.5,2981097,2823361,157736,5.3,2983337,2814661,168676,5.7,2995924,2819803,176121,5.9,3011096,2847795,163301,5.4,3036656,2888798,147858,4.9,3058119,2902504,155615,5.1,3065251,2875600,189651,6.2,3061704,2784890,276814,9,3043249,2753910,289339,9.5,3032960,2770662,262298,8.6,3004347,2789025,215322,7.2,3011198,2807115,204083,6.8,3035599,2848571,187028,6.2,3057859,2901467,156392,5.1,3072904,2933457,139447,4.5,3053526,2939306,114220,3.7,3048449,2949963,98486,3.2,3073523,2973662,99861,3.2,3025785,2839617,186168,6.2,3028635,2902841,125794,4.2,3036611,2957352,79259,2.6,3087759,2993587,94172,3,64783,100
30000,MT,Montana,148759,124113,51500,40136,40.8,34,14.1,11,115334,171109,85672,78747,25.6,38,19,17.5,96469,170070,140791,100521,19,33.5,27.7,19.8,75358,183415,184887,142961,12.8,31.3,31.5,24.4,54629,202958,222534,191216,8.137343838,30.23191035,33.14788251,28.4828633,41822,214759,247688,266066,5.429066575,27.8786502,32.15328396,34.53899927,1084225,1084244,1087211,1106366,1122878,1132812,2967,19155,16512,9934,2812,10841,11219,11206,2518,12151,12896,11377,294,-1310,-1677,-171,44,712,1793,609,2746,20376,15837,9485,2790,21088,17630,10094,-117,-623,559,11,9.9,10.1,9.9,11.1,11.6,10.1,-1.2,-1.5,-0.2,0.6,1.6,0.5,18.6,14.2,8.4,19.2,15.8,8.9,130301,11.8,29566,12.8,70939,69537,72341,470069,447383,22686,4.8,465355,443866,21489,4.6,466408,445122,21286,4.6,470502,448251,22251,4.7,478226,456674,21552,4.5,485546,465728,19818,4.1,495166,478726,16440,3.3,505095,488129,16966,3.4,512278,488259,24019,4.7,502593,466778,35815,7.1,500895,464808,36087,7.2,501065,467786,33279,6.6,506441,477056,29385,5.8,511199,483798,27401,5.4,512613,488738,23875,4.7,517901,495725,22176,4.3,521736,499266,22470,4.3,528441,506871,21570,4.1,535140,515213,19927,3.7,543914,524870,19044,3.5,544500,512744,31756,5.8,549105,530391,18714,3.4,564052,548848,15204,2.7,574096,557509,16587,2.9,67915,100
31000,NE,Nebraska,327773,299440,99767,77643,40.7,37.2,12.4,9.6,242616,370302,157693,141542,26.6,40.6,17.3,15.5,181072,345778,280537,188662,18.2,34.7,28.2,18.9,145861,339952,343288,258140,13.4,31.3,31.6,23.7,113355,339607,398679,333027,9.568503581,28.66685012,33.65322605,28.11142025,102256,324253,423513,440234,7.925248943,25.13090425,32.82395122,34.11989559,1961504,1961965,1963273,1964253,1968060,1978379,1308,980,3807,10319,6046,24410,24174,24195,4462,19570,19473,18496,1584,4840,4701,5699,93,1580,4042,5441,-778,-6037,-4367,-834,-685,-4457,-325,4607,409,597,-569,13,12.4,12.3,12.3,10,9.9,9.4,2.5,2.4,2.9,0.8,2.1,2.8,-3.1,-2.2,-0.4,-2.3,-0.2,2.3,197626,10.2,52447,11.1,74727,73441,76013,938849,912620,26229,2.8,945374,915662,29712,3.1,952937,917833,35104,3.7,967039,928916,38123,3.9,973636,935722,37914,3.9,972759,935914,36845,3.8,971430,941941,29489,3,979043,950318,28725,2.9,987537,955470,32067,3.2,987855,941903,45952,4.7,992009,945195,46814,4.7,1003635,959325,44310,4.4,1012807,973448,39359,3.9,1014830,977464,37366,3.7,1012727,979728,32999,3.3,1011666,981326,30340,3,1016062,984966,31096,3.1,1023163,992740,30423,3,1036411,1006283,30128,2.9,1050380,1017743,32637,3.1,1045106,1000645,44461,4.3,1043331,1015997,27334,2.6,1050357,1027681,22676,2.2,1054681,1030880,23801,2.3,69828,100
32000,NV,Nevada,92220,103235,41042,28592,34.8,38.9,15.5,10.8,117580,193787,98987,69247,24.5,40.4,20.6,14.4,167628,248968,252402,120640,21.2,31.5,32,15.3,253374,384270,434657,237875,19.3,29.3,33.2,18.2,279754,514459,598907,397909,15.61973592,28.72421385,33.43926871,22.21678153,277389,602478,714821,601393,12.63109148,27.43423398,32.54984675,27.38482779,3104614,3104617,3115840,3146632,3177421,3194176,11223,30792,30789,16755,8167,33361,33542,33055,7009,32390,33435,29322,1158,971,107,3733,137,3612,10179,4266,10289,25387,20526,8642,10426,28999,30705,12908,-361,822,-23,114,10.7,10.6,10.4,10.3,10.6,9.2,0.3,0,1.2,1.2,3.2,1.3,8.1,6.5,2.7,9.3,9.7,4.1,383742,12.2,110536,16.4,76332,74949,77715,1070776,1026650,44126,4.1,1113529,1055769,57760,5.2,1134096,1069601,64495,5.7,1150376,1089893,60483,5.3,1178651,1126205,52446,4.4,1228449,1177587,50862,4.1,1291512,1239263,52249,4,1344209,1282414,61795,4.6,1373107,1278789,94318,6.9,1367367,1207052,160315,11.7,1358860,1171879,186981,13.8,1360791,1179653,181138,13.3,1366208,1207733,158475,11.6,1370727,1234021,136706,10,1380084,1267424,112660,8.2,1396761,1301094,95667,6.8,1414233,1332390,81843,5.8,1444262,1372022,72240,5,1494692,1429284,65408,4.4,1545118,1481046,64072,4.1,1505941,1302514,203427,13.5,1500442,1397961,102481,6.8,1557609,1476297,81312,5.2,1602652,1520260,82392,5.1,72348,100
33000,NH,New Hampshire,168709,136982,48837,43153,42.4,34.4,12.3,10.9,150385,201416,91468,98684,27.7,37.2,16.9,18.2,127423,226267,186263,173941,17.8,31.7,26.1,24.4,103754,247723,236406,236104,12.6,30.1,28.7,28.7,77643,265671,260654,303370,8.557230051,29.28026821,28.72733204,33.43516969,59997,272558,274829,401838,5.94487635,27.00674381,27.23176863,39.81661121,1377529,1377524,1378702,1387494,1399003,1402054,1178,8792,11509,3051,2994,12044,12332,12155,3481,13709,14674,14264,-487,-1665,-2342,-2109,88,1542,3834,859,1272,8461,10118,4298,1360,10003,13952,5157,305,454,-101,3,8.7,8.9,8.7,9.9,10.5,10.2,-1.2,-1.7,-1.5,1.1,2.8,0.6,6.1,7.3,3.1,7.2,10,3.7,99969,7.3,20374,8.2,97031,95009,99053,685799,667603,18196,2.7,692029,668566,23463,3.4,700563,668980,31583,4.5,708938,677387,31551,4.5,715495,688271,27224,3.8,726101,699666,26435,3.6,732384,706655,25729,3.5,737928,712023,25905,3.5,742881,715076,27805,3.7,739802,694362,45440,6.1,739340,694132,45208,6.1,736785,696591,40194,5.5,740796,700448,40348,5.4,743036,704023,39013,5.3,743756,711740,32016,4.3,746317,720832,25485,3.4,752478,731002,21476,2.9,758133,736918,21215,2.8,770469,750285,20184,2.6,778467,758463,20004,2.6,761429,710538,50891,6.7,753206,727574,25632,3.4,760333,742975,17358,2.3,759604,742886,16718,2.2,90750,100
34000,NJ,New Jersey,1925498,1292000,358982,480126,47.5,31.8,8.8,11.8,1468349,1615424,594434,826040,32.6,35.9,13.2,18.3,1205206,1606555,1070455,1284017,23.3,31.1,20.7,24.9,1014477,1661493,1296968,1684861,17.9,29.4,22.9,29.8,723029,1741272,1393117,2112098,12.11202047,29.1694,23.33718513,35.3813944,600736,1662983,1423815,2771686,9.300441849,25.74587953,22.04314143,42.91053719,9288994,9289039,9272392,9269175,9260817,9290841,-16647,-3217,-8358,30024,24722,98001,102468,102055,33966,83971,82566,76563,-9244,14030,19902,25492,901,14745,38635,49298,-9361,-33561,-65605,-44666,-8460,-18816,-26970,4632,1057,1569,-1290,-100,10.6,11.1,11,9.1,8.9,8.3,1.5,2.1,2.7,1.6,4.2,5.3,-3.6,-7.1,-4.8,-2,-2.9,0.5,885529,9.7,252962,12.8,99716,98681,100751,4287640,4130824,156816,3.7,4294366,4112095,182271,4.2,4345273,4094389,250884,5.8,4344387,4091465,252922,5.8,4348048,4134064,213984,4.9,4387304,4192396,194908,4.4,4436646,4231848,204798,4.6,4436092,4248982,187110,4.2,4495936,4251455,244481,5.4,4540303,4133366,406937,9,4559778,4118982,440796,9.7,4561786,4134708,427078,9.4,4576286,4147221,429065,9.4,4528019,4147661,380358,8.4,4493894,4191318,302576,6.7,4494606,4237876,256730,5.7,4492821,4271201,221620,4.9,4614953,4406151,208802,4.5,4604787,4420713,184074,4,4687390,4525044,162346,3.5,4638386,4200980,437406,9.4,4648814,4337793,311021,6.7,4736213,4552563,183650,3.9,4829671,4615722,213949,4.4,96341,100
35000,NM,New Mexico,219208,146711,61354,62350,44.8,30,12.5,12.7,220240,241403,121159,124345,31.1,34.1,17.1,17.6,229974,264943,239337,188336,24.9,28.7,25.9,20.4,239981,301746,326925,266149,21.1,26.6,28.8,23.5,221143,351718,419187,341878,16.57835592,26.36712981,31.42505656,25.62945771,178146,373330,461295,438228,12.27747228,25.72917004,31.791545,30.20181268,2117522,2117525,2118488,2116950,2113476,2114371,963,-1538,-3474,895,5327,21433,21151,20728,5523,24640,25470,22344,-196,-3207,-4319,-1616,158,2259,5839,3642,702,-1206,-4496,-1088,860,1053,1343,2554,299,616,-498,-43,10.1,10,9.8,11.6,12,10.6,-1.5,-2,-0.8,1.1,2.8,1.7,-0.6,-2.1,-0.5,0.5,0.6,1.2,349872,16.9,100608,22.6,62286,61051,63521,846150,803666,42484,5,855088,812557,42531,5,866850,819275,47575,5.5,880251,828390,51861,5.9,890462,841002,49460,5.6,906007,858722,47285,5.2,914467,876100,38367,4.2,920673,887565,33108,3.6,933628,893645,39983,4.3,928373,862687,65686,7.1,928862,856602,72260,7.8,925108,858165,66943,7.2,928762,863937,64825,7,929410,865207,64203,6.9,931950,870570,61380,6.6,938300,876206,62094,6.6,944245,880515,63730,6.7,948581,890988,57593,6.1,944936,898360,46576,4.9,955798,908397,47401,5,931499,858100,73399,7.9,942420,875911,66509,7.1,947411,908878,38533,4.1,965244,928983,36261,3.8,59842,100
36000,NY,New York,4932459,3249934,997627,1238535,47.3,31.2,9.6,11.9,3615909,3651739,1529817,1923547,33.7,34.1,14.3,17.9,2977604,3485686,2621450,2733829,25.2,29.5,22.2,23.1,2626324,3480768,3002232,3433212,20.9,27.8,23.9,27.4,1981850,3578443,3245783,4295906,15.12633737,27.3122265,24.77322133,32.78821479,1698537,3437438,3324660,5535503,12.13575488,24.5599036,23.75412417,39.55021735,20201249,20202320,20104710,19854526,19673200,19571216,-97610,-250184,-181326,-101984,53056,205414,210106,207450,72698,177088,176382,165914,-19642,28326,33724,41536,1343,28769,77285,73867,-72398,-295159,-298341,-216778,-71055,-266390,-221056,-142911,-6913,-12120,6006,-609,10.3,10.6,10.6,8.9,8.9,8.5,1.4,1.7,2.1,1.4,3.9,3.8,-14.8,-15.1,-11,-13.3,-11.2,-7.3,2697685,14.1,718306,18.6,82052,81555,82549,9140541,8727537,413004,4.5,9126538,8680547,445991,4.9,9294770,8718237,576533,6.2,9283810,8689954,593856,6.4,9359930,8816050,543880,5.8,9455488,8986176,469312,5,9520386,9090969,429417,4.5,9511023,9088287,422736,4.4,9641100,9121271,519829,5.4,9664010,8853905,810105,8.4,9630297,8790607,839690,8.7,9537752,8741662,796090,8.3,9602599,8775083,827516,8.6,9632949,8880792,752157,7.8,9523567,8925328,598239,6.3,9536519,9035989,500530,5.2,9527021,9062866,464155,4.9,9838170,9382750,455420,4.6,9826126,9424212,401914,4.1,9850900,9470443,380457,3.9,9564414,8628006,936408,9.8,9532961,8856999,675962,7.1,9595770,9178585,417185,4.3,9717791,9306973,410818,4.2,79463,100
37000,NC,North Carolina,1628322,572928,221396,223626,61.5,21.7,8.4,8.5,1537018,947017,468761,450423,45.2,27.8,13.8,13.2,1277747,1232868,1003830,739049,30,29,23.6,17.4,1154724,1502978,1438579,1186713,21.9,28.4,27.2,22.5,979717,1722998,1924759,1696645,15.49175466,27.24487,30.43521161,26.82816373,744581,1812528,2183348,2521353,10.25338036,24.95972767,30.06616808,34.7207239,10439388,10439459,10453812,10567100,10695965,10835491,14353,113288,128865,139526,28675,116747,121639,121148,25861,115480,117926,108491,2814,1267,3713,12657,679,9920,26184,29448,12492,101909,98524,97264,13171,111829,124708,126712,-1632,192,444,157,11.1,11.4,11.3,11,11.1,10.1,0.1,0.3,1.2,0.9,2.5,2.7,9.7,9.3,9,10.6,11.7,11.8,1351818,12.8,403041,17.5,70838,70296,71380,4127465,3972811,154654,3.7,4191959,3956124,235835,5.6,4209274,3917218,292056,6.9,4285401,3997950,287451,6.7,4287954,4036223,251731,5.9,4348830,4105112,243718,5.6,4461103,4232804,228299,5.1,4528594,4297692,230902,5.1,4578477,4296605,281872,6.2,4613198,4104074,509124,11,4633695,4135783,497912,10.7,4657873,4180071,477802,10.3,4720203,4271383,448820,9.5,4701391,4336379,365012,7.8,4698287,4410647,287640,6.1,4763821,4493882,269939,5.7,4844851,4598456,246395,5.1,4865900,4646212,219688,4.5,4911884,4715616,196268,4,5000820,4807598,193222,3.9,4831154,4483551,347603,7.2,4939281,4697757,241524,4.9,5155937,4965568,190369,3.7,5231638,5050870,180768,3.5,67516,100
38000,ND,North Dakota,158151,87806,45680,26702,49.7,27.6,14.3,8.4,122546,114122,73891,54042,33.6,31.3,20.3,14.8,92427,111215,121269,71639,23.3,28,30.6,18.1,65956,113931,138855,89843,16.1,27.9,34,22,42106,120581,160302,119800,9.509269652,27.23215798,36.20279637,27.055776,31418,130763,182590,164378,6.170688737,25.68265871,35.86180077,32.28485178,779094,779079,779563,777982,778912,783926,484,-1581,930,5014,2563,10019,9839,9649,1751,7766,7390,6945,812,2253,2449,2704,29,453,1260,2298,-448,-4008,-2727,-9,-419,-3555,-1467,2289,91,-279,-52,21,12.9,12.6,12.3,10,9.5,8.9,2.9,3.1,3.5,0.6,1.6,2.9,-5.1,-3.5,0,-4.6,-1.9,2.9,75483,10,18256,10.1,77346,75613,79079,342761,332615,10146,3,342528,332805,9723,2.8,342463,330852,11611,3.4,347099,335092,12007,3.5,353652,341694,11958,3.4,356385,344595,11790,3.3,362712,351410,11302,3.1,367564,356434,11130,3,371843,360446,11397,3.1,370364,355736,14628,3.9,379062,365041,14021,3.7,387383,374434,12949,3.3,395490,383888,11602,2.9,401518,389928,11590,2.9,409503,398783,10720,2.6,410764,399296,11468,2.8,411778,399001,12777,3.1,415765,404901,10864,2.6,412069,402201,9868,2.4,414120,405150,8970,2.2,409175,388962,20213,4.9,407443,395160,12283,3,412237,403886,8351,2,416722,408909,7813,1.9,73240,100
39000,OH,Ohio,2665837,2010237,496057,528186,46.8,35.3,8.7,9.3,2078014,2547330,807360,858963,33,40.5,12.8,13.7,1684888,2515987,1548553,1175336,24.3,36.3,22.4,17,1262085,2674551,1911572,1563532,17,36.1,25.8,21.1,910330,2694883,2202241,1908439,11.79811591,34.92639154,28.54162182,24.73387073,680554,2624935,2303726,2514129,8.377756746,32.31347829,28.35933084,30.94943412,11799448,11799331,11798292,11765227,11759697,11785935,-1039,-33065,-5530,26238,32340,128271,128796,128826,33762,146812,149079,131288,-1422,-18541,-20283,-2462,518,9280,23737,28081,-2867,-27624,-4862,637,-2349,-18344,18875,28718,2732,3820,-4122,-18,10.9,10.9,10.9,12.5,12.7,11.2,-1.6,-1.7,-0.2,0.8,2,2.4,-2.3,-0.4,0.1,-1.6,1.6,2.4,1518116,13.2,441934,17.5,67873,67151,68595,5781442,5544340,237102,4.1,5821151,5566414,254737,4.4,5827493,5490092,337401,5.8,5862996,5498959,364037,6.2,5853714,5487218,366496,6.3,5880691,5531429,349262,5.9,5957220,5635968,321252,5.4,6017203,5679258,337945,5.6,6002468,5609101,393367,6.6,5904847,5304803,600044,10.2,5871473,5267304,604169,10.3,5773480,5263728,509752,8.8,5712475,5290392,422083,7.4,5706777,5281459,425318,7.5,5713176,5381787,331389,5.8,5710776,5427850,282926,5,5754480,5464097,290383,5,5818975,5529479,289496,5,5819989,5558124,261865,4.5,5879395,5634934,244461,4.2,5736620,5266859,469761,8.2,5708982,5415608,293374,5.1,5733131,5503265,229866,4,5786996,5582438,204558,3.5,65786,100
40000,OK,Oklahoma,688737,426577,164711,142544,48.4,30,11.6,10,602284,615290,285425,266762,34,34.8,16.1,15.1,506961,607903,525591,354969,25.4,30.5,26.3,17.8,427233,693607,635562,446771,19.4,31.5,28.8,20.3,336888,773447,761486,566500,13.81639251,31.72047487,31.2299324,23.23320022,287078,811387,809067,733793,10.86871173,30.71893841,30.63110371,27.78124615,3959353,3959411,3965234,3991634,4019271,4053824,5823,26400,27637,34553,11579,47473,48121,48073,10353,50805,51669,45506,1226,-3332,-3548,2567,172,2188,5663,8380,3825,26348,26304,23587,3997,28536,31967,31967,600,1196,-782,19,11.9,12,11.9,12.8,12.9,11.3,-0.8,-0.9,0.6,0.5,1.4,2.1,6.6,6.6,5.8,7.2,8,7.9,621050,15.8,194200,20.5,62120,61642,62598,1655517,1605949,49568,3,1672620,1611746,60874,3.6,1685334,1607453,77881,4.6,1686378,1595412,90966,5.4,1690505,1610799,79706,4.7,1709289,1635004,74285,4.3,1714440,1647518,66922,3.9,1723271,1654796,68475,4,1740886,1678409,62477,3.6,1769447,1653357,116090,6.6,1765708,1650502,115206,6.5,1767056,1668235,98821,5.6,1794901,1703624,91277,5.1,1799525,1707220,92305,5.1,1797769,1719826,77943,4.3,1829046,1750501,78545,4.3,1828055,1743225,84830,4.6,1826272,1752733,73539,4,1831256,1771251,60005,3.3,1843331,1785400,57931,3.1,1842829,1726786,116043,6.3,1866370,1791369,75001,4,1903508,1845328,58180,3.1,1963240,1899949,63291,3.2,59632,100
41000,OR,Oregon,461957,404406,153489,136172,40,35,13.3,11.8,384834,586543,326428,282036,24.4,37.1,20.7,17.9,343609,536687,592902,382171,18.5,28.9,32,20.6,334811,591229,760392,564566,14.9,26.3,33.8,25.1,283302,647185,917646,763911,10.84598881,24.77695628,35.13133776,29.24571715,250221,676182,1000295,1094312,8.282693536,22.38264686,33.11127735,36.22338225,4237256,4237279,4245044,4256465,4239379,4233358,7765,11421,-17086,-6021,10281,39660,40521,39046,9546,41943,46369,43285,735,-2283,-5848,-4239,177,2609,7234,4304,6407,10253,-17575,-6051,6584,12862,-10341,-1747,446,842,-897,-35,9.3,9.5,9.2,9.9,10.9,10.2,-0.5,-1.4,-1,0.6,1.7,1,2.4,-4.1,-1.4,3,-2.4,-0.4,503758,12.1,111495,13.6,80061,79043,81079,1811837,1717623,94214,5.2,1815076,1699359,115717,6.4,1834254,1696894,137360,7.5,1846328,1698482,147846,8,1845407,1709561,135846,7.4,1848897,1734710,114187,6.2,1881770,1780651,101119,5.4,1910890,1812303,98587,5.2,1946539,1825256,121283,6.2,1968365,1755156,213209,10.8,1991749,1778034,213715,10.7,1995931,1804257,191674,9.6,1964662,1791248,173414,8.8,1924692,1775139,149553,7.8,1950128,1820202,129926,6.7,1979475,1871286,108189,5.5,2042929,1946233,96696,4.7,2075682,1991503,84179,4.1,2080051,1996490,83561,4,2091454,2013835,77619,3.7,2107241,1947540,159701,7.6,2144461,2033502,110959,5.2,2159953,2075083,84870,3.9,2162127,2081652,80475,3.7,75638,100
